26,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-03|FRRY-01|GWAR-02
2,T,DEEC-02|WSPO-02|HCP-92|TRAU-92|KOSI-92|RYWI-04|ROZA-02|POLW-02|AWF-02|LAKO-02|PLWL-02|MRCI-92|PLWO-91|GWAR-01|RKAP-04|ZEYL-01|KRAS-91|RJEZ-91|PONA-91|ZERO-01|OGDY-01
2,T,OGDY-02|ZERO-02|PONA-92|RJEZ-92|KRAS-02|ZEYL-02|RKAP-03|SWMN-01|MRCI-01|PLWL-01|LAKO-01|AWF-01|POLW-01|ROZA-01|RYWI-03|KOSI-91|TRAU-91|HCP-91|WSPO-91|DEEC-01
6,T,BUDZ-02|JELE-02|BABI-02|BULG-02|KASZ-02|GROC-02|OSTR-02|RJNJ-02|MATE-02|BALT-02|MODW-01|PKS-02|POLW-02|AWF-03|SERA-01|RRAT-02|KORN-02|KORN-05|BAKA-02|ROSR-04|ROSR-05|SWMI-01|NOVO-01|KRAC-01|LOMZ-01|PUST-01|MILO-01
6,T,MILO-02|PUST-02|LOMZ-02|KRAC-02|NOVO-02|SWMI-02|ROSR-06|ROSR-03|BAKA-01|KORN-01|RRAT-03|RRAT-01|SERA-02|AWF-01|POLW-01|PKS-01|MODW-02|BALT-01|MATE-91|WOJS-91|RJNJ-01|OSTR-01|GROC-01|KASZ-01|BULG-01|BABI-01|JELE-01|BUDZ-01
99,A,RADW-22|PILS-21|OSWI-21|INFL-21|MILC-21|KINE-22
99,A,KINE-21|FRAN-22|L II-21|L I-23|INFL-22|OSWI-22|PILS-22|RADW-21
98,A,SODW-22|SZYM-21|OPIE-21|OSBA-22|OSBA-23|INFI-21|UAM-21|ORP-21|ORP-23
98,A,ORP-24|ORP-22|INFI-23|UAM-22|INFI-22|OSBA-24|OSBA-21|OPIE-22|SZYM-22|SOB-21|SODW-21
91,A,OSKO-22|JUGO-22|BULG-24|MARS-22|OGNI-22|SWOB-22|SZPI-25|OGDY-21|ZERO-21|NIES-21|WOPO-23|WRZO-21|OPW-21|ALSO-23|OSZW-21|POLA-21|PSAM-21|UMUL-25|UMUL-21|SARM-21|STOI-23|STRU-21|OSBI-21|OSBA-21|OPIE-22|SZYM-22|SOB-21|SODW-21
91,A,SODW-22|SZYM-21|OPIE-21|OSBA-22|OSBI-22|STRU-22|STOI-24|SARM-22|UMUL-22|PSAM-22|POLA-22|OSZW-22|ALSO-21|WRZO-22|WIWI-21|WIKL-21|WOPO-24|NIES-22|ZERO-22|OGDY-22|SZPI-23|SWOB-21|BUNZ-23|OGNI-21|MARS-21|BULG-23|JUGO-21|OSKO-21
93,A,GORC-22|KORD-22|PALA-22|ARCI-22|RJNJ-24|BUKO-21|ZERO-21|NIES-21|WOPO-23|WRZO-21|TROJ-21|PIAT-21|WLOA-21|SUSZ-21|OSCH-21|OJLY-21|WRTV-21|OM I-21|OMII-21|PKOL-23|PKOL-21|SODW-21
93,A,SODW-22|PKOL-22|OMII-22|OM I-22|WRTV-22|OJLY-22|OSCH-22|SUSZ-22|WLOA-22|PIAT-22|TROJ-22|WRZO-22|WIWI-21|WIKL-21|WOPO-24|NIES-22|ZERO-22|BUKO-22|RJNJ-23|ARCI-21|PALA-21|KORD-21|GORC-21
92,A,RADW-22|PILS-21|OSWI-21|INFL-21|L I-21|ORGN-22|PIAS-23|PIAR-22|P K-22|CZ I-22|SLEZ-23|KINE-21|FRAN-21
92,A,FRAN-22|SLEZ-22|CZII-23|CZ I-21|P K-23|PIAR-21|PIAS-22|ORGN-21|L I-22|INFL-22|OSWI-22|PILS-22|RADW-21
95,A,OGDY-23|ZERO-21|NIES-21|WOPO-21|GOLE-21|GOKA-21|LINZ-21|HEZJ-21|LITE-22|HEZJ-22|PODR-21|SNZ-21|SZYN-23|KRAJ-21|STEK-21|PSWI-21|CAMP-21|KIDW-21|KIKO-21|ADMI-21|KIEK-21
95,A,KIEK-22|ADMI-22|WIMO-21|KIKO-22|KIDW-22|CAMP-22|PSWI-22|STEK-22|KRAJ-22|SZYN-24|SNZ-22|PODR-22|HEZJ-23|LITE-23|HEZJ-24|LINZ-22|GOKA-22|GOLE-22|WOPO-24|NIES-22|ZERO-22|OGDY-27
94,A,STDW-22|SWAN-21|ZEGL-21|DZIE-21|STAW-21|TARN-21|STWI-23|TARN-22|CZER-21|STAS-21|TOMA-21|MARL-21|ZAKL-22|DEKA-22|ROMI-22|RAKA-21|GARA-21|RAKA-22|ROMI-23|PINC-22|SWAC-22|SWAK-22|STDW-21
96,A,RADW-22|PILS-21|OSWI-21|INFL-21|MILC-21|TORO-21|LOPA-22|RODA-22|SPKA-22|OSNZ-22|CHRZ-22|TAKA-22|SIEW-22|KRWI-22|KRSZ-22|KRNY-22|JARO-22|NIZA-22|POKR-22|STRA-22|SANT-22|URSZ-22|WIAD-22|TORO-22|L II-21|L I-23|INFL-22|OSWI-22|PILS-22|RADW-21
11,T,PIAT-02|SZLU-02|WRZO-02|SWLE-02|BONN-02|UP-02|SOLA-02|NADW-02|KLIN-02|WIKA-02|POZN-02|MT-01|RKAP-01|MODW-01|PKS-02|POLW-02|AWF-03|SERA-01|RRAT-02|KORN-02|KORN-03|POKA-01|OSTY-01|OSLE-01
11,T,OSLE-02|OSTY-02|POKA-02|KORN-04|KORN-01|RRAT-03|RRAT-01|SERA-02|AWF-01|POLW-01|PKS-01|MODW-02|RKAP-02|MT-04|POZN-01|WIKA-01|KLIN-01|NADW-01|SOLA-01|UP-01|BONN-01|SWLE-01|WRZO-01|SZLU-01|PIAT-91
10,T,DEEC-02|WSPO-02|HCP-92|TRAU-92|KOSI-92|RYWI-92|SWCZ-92|PKS-01|MODW-02|RKAP-02|MT-04|SLKA-01|ALSO-01|LECH-01|KURP-01|SZYM-01|SOB-01
10,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-01|RKAP-01|MODW-01|PKS-02|SWCZ-91|RYWI-91|KOSI-91|TRAU-91|HCP-91|WSPO-91|DEEC-01
13,T,STAR-92|BYST-02|STOM-02|RSTA-06|RSTA-02|ORZE-02|OPIA-02|WIOS-02|RRAT-04|KORN-02|PP-02|MORO-02|PLBE-02|WROC-02|MRCI-92|PLWO-91|FRRY-02|MT-01|RKAP-01|BALT-01|MATE-91|WOJS-91|RJNJ-01|OSTR-01|GROC-01|KASZ-01|BULG-01|BABI-01|JELE-01|JUKA-01|WIER-01|JUNI-01
13,T,JUNI-92|CMRZ-92|WIER-02|JUKA-02|JELE-02|BABI-02|BULG-02|KASZ-02|GROC-02|OSTR-02|RJNJ-02|MATE-02|BALT-02|RKAP-03|SWMN-01|MRCI-01|WROC-01|PLBE-01|MORO-01|PP-01|KORN-01|RRAT-03|WIOS-01|OPIA-01|ORZE-01|RSTA-01|RSTA-05|STOM-91|BYST-91|STAR-91
12,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-01|RKAP-01|MODW-01|PKS-02|POLW-02|AWF-03|SERA-01|RRAT-02|WIOS-01|OPIA-01|ORZE-01|RSTA-01|RSTA-05|STOM-91|BYST-91|STAR-91
12,T,STAR-92|BYST-02|STOM-02|RSTA-06|RSTA-02|ORZE-02|OPIA-02|WIOS-02|RRAT-04|RRAT-01|SERA-02|AWF-01|POLW-01|PKS-01|MODW-02|RKAP-02|MT-04|SLKA-01|ALSO-01|LECH-01|KURP-01|SZYM-01|SOB-01
15,T,BUDZ-02|JUNI-92|CMRZ-92|WIER-02|JUKA-02|JELE-02|BABI-02|BULG-02|KASZ-02|GROC-02|OSTR-02|RJNJ-02|MATE-02|BALT-02|RKAP-02|MT-04|SLKA-01|ALSO-01|LECH-01|KURP-01|SZYM-01|SOB-01
15,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-01|RKAP-01|BALT-01|MATE-91|WOJS-91|RJNJ-01|OSTR-01|GROC-01|KASZ-01|BULG-01|BABI-01|JELE-01|BUDZ-01|JUKA-01|WIER-01|JUNI-01
14,T,GORC-02|SIEL-92|KRAU-92|GLHE-92|RYLA-92|PAWI-92|DWZA-92|MODW-02|RKAP-02|MT-04|SLKA-01|ALSO-01|LECH-01|KURP-01|SZYM-01|SOB-01
14,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-01|RKAP-01|MODW-01|DWZA-91|PAWI-91|RYLA-91|GLHE-01|KRAU-91|SIEL-91|GORC-01
17,T,OGDY-02|ZERO-02|PONA-92|RJEZ-94|MT-03|FRRY-01|PLCR-01|PLWI-01|MAGA-01|KATE-01|ROSR-01|ROSR-03|BAKA-01|KORN-03|POKA-01|OSTY-01|OSLE-01|OCZ-01|ZIII-01|Z II-01|Z I-01|RZEG-01|RSTA-07|RSTA-05|STOM-91|BYST-91|STAR-91
17,T,STAR-92|BYST-02|STOM-02|RSTA-06|RSTA-08|RZEG-02|Z I-02|Z II-02|ZIII-02|OCZ-02|OSLE-02|OSTY-02|POKA-02|KORN-04|KORN-05|BAKA-02|ROSR-04|ROSR-02|KATE-02|MAGA-02|PLWI-02|PLCR-02|FRRY-02|MT-92|RJEZ-93|PONA-91|ZERO-01|OGDY-01
16,T,SOB-02|SZYM-02|KURP-02|LECH-02|ALSO-02|SLKA-02|MT-03|FRRY-01|GWAR-01|MRCI-01|WROC-01|PLBE-01|MORO-01|PP-01|KORN-03|POKA-01|OSTY-01|OSLE-01
16,T,OSLE-02|OSTY-02|POKA-02|KORN-04|PP-02|MORO-02|PLBE-02|WROC-02|MRCI-92|PLWO-91|FRRY-02|MT-04|SLKA-01|ALSO-01|LECH-01|KURP-01|SZYM-01|SOB-01
18,T,OGDY-02|ZERO-02|PONA-92|RJEZ-94|MT-01|RKAP-01|MODW-01|DWZA-91|PAWI-91|RYLA-91|GLHE-01|GLHE-04|KOLE-02|TRAU-04|ROLN-02|HEWI-02|RSTA-04|RSTA-05|STOM-91|BYST-91|STAR-91
18,T,STAR-92|BYST-02|STOM-02|RSTA-06|RSTA-03|HEWI-01|ROLN-01|TRAU-03|KOLE-01|GLHE-03|GLHE-92|RYLA-92|PAWI-92|DWZA-92|MODW-02|RKAP-02|MT-92|RJEZ-93|PONA-91|ZERO-01|OGDY-01
238,A|N,RKAP-24|MODW-51|DWZA-01|PAWI-01|RYLA-01|GLHE-91|KOLE-22|TRAU-22|ROLN-22|HEWI-24|RSTA-22|OBOH-21|OAK-21|SZII-21|Z I-22|Z II-22|ZIII-22|SLEZ-22|DZIA-22|OB I-21
238,A|N,OB I-22|OBII-22|SZII-22|OAK-22|OBOH-22|RSTA-23|HEWI-23|ROLN-21|TRAU-21|KOLE-21|GLHE-02|RYLA-02|PAWI-02|DWZA-02|MODW-52|RKAP-27
239,A|N,DWGL-22|DWOR-21|RKAP-25|ZEYL-21|KRAS-01|RJEZ-01|PONA-01|ZERO-24|OGDY-22|PONZ-21|BUZA-21|PLOT-21|PILO-21|TATR-21|KOLO-21|SMOC-21|LUPO-21|BRAN-21|CZKA-21|MIED-23|WICH-21|MIED-21|KRZY-21|SLUP-21|STOB-21|SZRE-21|CHKA-21|CAMP-21|KIDW-21|KIKO-21|ADMI-21|KIEK-21
239,A|N,KIEK-22|ADMI-22|WIMO-21|KIKO-22|KIDW-22|CAMP-22|CHKA-22|SZRE-22|STOB-22|SLUP-22|KRZY-22|MIED-22|WICH-22|LEKA-22|SMOC-22|KOLO-22|TATR-22|PILO-22|PLOT-22|BUZA-22|PONZ-22|OGDY-21|ZERO-23|PONA-02|RJEZ-02|KRAS-21|RKAP-23|DWOR-22|DWGL-21
234,A|N,OSBA-22|OSBI-22|STRU-22|STOI-22|KULY-22|OSLO-22|NARA-22|OWW-22|OKOS-22|ROSO-23|NASE-22|WILC-24|WOJT-21|OPL-22|OPRZ-21|OZIM-21|SLKA-22|URBA-21|PRNZ-21|WIKA-22|RKAP-21|DWOR-22|DWGL-21
234,A|N,DWGL-22|DWOR-21|RKAP-22|MT-21|WIKA-21|ARPO-21|SLKA-24|OZIM-22|OPRZ-22|OPL-23|WILC-23|NASE-24|ROSO-21|OKOS-21|OWW-21|NARA-21|OSLO-21|KULY-21|LUCK-21|STOI-21|KURP-23|SZNZ-21|SZYM-23|OPIE-21|OSBA-29
235,A|N,DWGL-22|DWOR-21|RKAP-22|MT-21|WIKA-21|POLO-21|ARPO-21|SLKA-21|WYLO-21|OSZW-21|POLA-21|PSAM-21|UMUL-25|UMUL-23|WLOA-21|SUSZ-21|OSCH-21|OJLY-21|WRTV-21|OSZY-21|SZYI-21|SZLI-21|SODW-23
235,A|N,SODW-22|PKOL-22|OMII-22|OM I-22|WRTV-22|OJLY-22|OSCH-22|SUSZ-22|WLOA-22|UMUL-22|PSAM-22|POLA-22|OSZW-22|WYLO-22|KSMI-21|SLKA-22|URBA-21|PRNZ-22|POLO-22|WIKA-22|RKAP-21|DWOR-22|DWGL-21
236,A|N,RKAP-21|RKAP-22|MT-02|RJEZ-03|KOSC-21|JEZY-21|NADW-21|SLAS-21|UP-21|WOPO-23|WRZO-21|TROJ-21|PIAT-23|ROOB-22|ST I-21|STNZ-21|STII-21|TULO-21|RZEP-21|BIAL-21|KOSO-23|MORS-21|PODO-21|INMR-21|SZYN-21
236,A|N,SZYN-22|INMR-22|PODO-22|MORS-22|KOSO-22|BIAL-22|RZEP-22|TULO-22|STII-22|STNZ-22|ST I-22|ROOB-21|PIAT-22|TROJ-22|WRZO-22|WIWI-21|WIKL-21|WOPO-22|UP-22|SLAS-22|NADW-22|JEZY-22|KOSC-22|RJEZ-04|RKAP-27
237,A|N,RKAP-22|MT-21|LIBE-21|SOLN-21|MAGA-23|KATE-21|ROSR-23|ZAWA-21|KORO-21|STUD-21|RWSC-21|GLOW-21|BALA-21|GD I-21|GDNZ-23|GDII-21|GDKA-21|KAOS-21|KOKR-21|KOPO-21|KONZ-21|KOZI-21
237,A|N,KOZI-22|KONZ-22|KOPO-22|KOKR-22|KAOS-22|GDKA-22|GDII-22|GDNZ-24|GD I-22|BALA-23|GLOW-22|RWSC-22|STUD-22|KORO-22|ZAWA-22|ROSR-22|KATE-22|MAGA-22|SOLN-22|LIBE-22|ZAME-23|RKAP-27
231,A|N,RKAP-24|SWMN-21|PIRY-21|WROC-21|PLBE-21|MORO-21|PP-21|RRAT-23|RRAT-21|OPIA-21|ORZE-21|RSTA-21|STOM-21|BYST-21|STAR-01
231,A|N,STAR-02|BYST-22|STOM-22|RSTA-22|ORZE-22|OPIA-22|RRAT-25|RRAT-22|PP-22|MORO-22|PLBE-22|WROC-22|MRCI-22|PLWO-21|GWAR-21|ZAME-23|RKAP-27
232,A|N,RKAP-24|SKLA-22|NIEZ-22|POLW-21|AWF-21|SERA-21|RRAT-21|PILS-21|OSWI-21|INFL-21|L I-21|ORGN-22|PIAS-21|KURL-22|OSZO-22|R SZ-23|M1II-22|RUSA-23|KINE-21|RUSA-24
232,A|N,KINE-22|FRAN-22|RUSA-22|P K-22|CZ I-22|CZII-21|OCZ-22|ORGN-21|L I-22|INFL-22|OSWI-22|PILS-22|RRAT-25|RRAT-24|AWF-22|POLW-22|NIEZ-21|SKLA-21|ZAME-23|RKAP-27
233,A|N,RKAP-24|SWMN-21|PIRY-21|MAGA-23|KATE-21|ROSR-21|NOVO-21|LOMZ-21|MOGI-21|PUST-21|MILO-21|BONY-21|FASA-21|SMOL-21|GORS-21|ZIEL-21
233,A|N,MOGI-22|ZIEL-22|GORS-22|SMOL-22|FASA-22|MILO-22|PUST-22|LOMZ-22|NOVO-22|ROSR-22|KATE-22|MAGA-22|MRCI-21|PLWO-21|GWAR-21|ZAME-23|RKAP-27
48,A,BALT-21|SZYL-21|POLN-21|GROD-21|SZPI-21|SWOB-21|BUNZ-21|JASN-21|ZGOR-21|LESK-21|EDWA-21|BRZE-21|WIEC-21|OBA-21|WYSZ-21|PERZ-21|LAWI-23
48,A,LAWI-22|MALE-22|OBA-22|WIEC-22|BRZE-22|EDWA-22|LESK-22|ZGOR-22|JASN-22|SWOB-22|SZPI-22|GROD-22|POLN-22|SZYL-22|BALT-22
49,A,GORC-22|RAKO-21|PRCZ-21|GORE-22|JESI-22|OPOL-22|DEEC-22|DEBI-23|KAST-21|AZAL-23
49,A,AZAL-22|LOZO-22|DEBI-24|DEEC-21|OPOL-21|JESI-21|GORE-21|PRCZ-22|GORC-21
47,A,CHWA-22|WIEL-21|MAGA-21|GABA-21|WIGR-21|WILC-21|NASE-21|WLOD-21|NAWI-21|NARA-21|RUBI-21|BRON-21|BORA-21
47,A,BORA-22|BORN-22|BRON-22|RUBI-22|NARA-22|NAWI-22|WLOD-22|NASE-22|WILC-22|WIGR-22|GABA-22|GRLA-21|MAGA-23|CHWA-21
1,T,ZAWA-02|ROSR-03|BAKA-01|KORN-03|POKA-01|OSTY-01|OSLE-01|OCZ-01|ZIII-01|Z II-01|Z I-01|RZEG-01|RSTA-07|RSTA-03|HEWI-01|ROLN-01|TRAU-03|KOLE-01|GLHE-03|ARCI-01|AREN-01|RJNJ-01|OSTR-01|GROC-01|KASZ-01|BULG-01|BABI-01|JELE-01|JUKA-01|WIER-01|JUNI-01
1,T,JUNI-92|CMRZ-92|WIER-02|JUKA-02|JELE-02|BABI-02|BULG-02|KASZ-02|GROC-02|OSTR-02|RJNJ-04|AREN-02|ARCI-02|GLHE-04|KOLE-02|TRAU-04|ROLN-02|HEWI-02|RSTA-04|RSTA-08|RZEG-02|Z I-02|Z II-02|ZIII-02|OCZ-02|OSLE-02|OSTY-02|POKA-02|KORN-04|KORN-05|BAKA-02|ROSR-04|ROSR-07|ZAWA-01
5,T,GORC-02|SIEL-92|KRAU-92|GLHE-92|RYLA-92|PAWI-92|DWZA-92|MODW-02|RKAP-03|SWMN-01|MRCI-01|WROC-01|PLBE-01|MORO-01|PP-01|KORN-03|POKA-01|OSTY-01|OSLE-01|OCZ-01|ZIII-01|Z II-01|Z I-01|RZEG-01|RSTA-07|RSTA-05|STOM-91
5,T,STOM-03|RSTA-06|RSTA-08|RZEG-02|Z I-02|Z II-02|ZIII-02|OCZ-02|OSLE-02|OSTY-02|POKA-02|KORN-04|PP-02|MORO-02|PLBE-02|WROC-02|MRCI-92|PLWO-91|GWAR-01|RKAP-04|MODW-01|DWZA-91|PAWI-91|RYLA-91|GLHE-01|KRAU-91|SIEL-91|GORC-01
9,T,DEEC-02|WSPO-02|HCP-92|TRAU-92|KOSI-92|RYWI-04|ROZA-02|POLW-02|AWF-02|LAKO-02|PLWL-02|MRCI-92|PLWO-91|FRRY-02|MT-04|POZN-01|WIKA-01|KLIN-01|NADW-01|SOLA-01|UP-01|BONN-01|SWLE-01|WRZO-01|SZLU-01|PIAT-91
9,T,PIAT-02|SZLU-02|WRZO-02|SWLE-02|BONN-02|UP-02|SOLA-02|NADW-02|KLIN-02|WIKA-02|POZN-02|MT-03|FRRY-01|GWAR-01|MRCI-01|PLWL-01|LAKO-01|AWF-01|POLW-01|ROZA-01|RYWI-03|KOSI-91|TRAU-91|HCP-91|WSPO-91|DEEC-01
A,A,OSKO-22|BULG-24|RYCE-22|MARC-24|SZPI-22|POLN-22|BALT-22|SKLA-22|AWF-21|RRAT-21|OSWI-21|INFL-21|ORGN-22|PIAR-22|RUSA-21|R SZ-26|RUSA-23|R SZ-23|M1II-21
A,A,M1II-22|R SZ-22|RUSA-22|PIAR-21|ORGN-21|INFL-22|OSWI-22|RRAT-24|AWF-22|SKLA-21|BALT-21|POLN-21|SZPI-21|MARC-21|RYCE-21|BULG-23|OSKO-21
77,A,BALT-21|SZYL-21|POLN-21|GROD-21|SZPI-21|SWOB-21|BUNZ-21|JASN-21|ZGOR-21|LESK-21|EDWA-21|BRZE-21|WIEC-21|OBA-21|MALE-21|LAWI-21|OWCZ-21|PODL-21|MALW-21|MANZ-21|NAWA-21|ZONK-21|GERB-21|JUNI-21|KWIA-21
77,A,KWIA-22|JUNI-22|GERB-22|ZONK-22|NAWA-22|MANZ-22|MALW-22|PODL-22|OWCZ-22|LAWI-22|MALE-22|OBA-22|WIEC-22|BRZE-22|EDWA-22|LESK-22|ZGOR-22|JASN-22|SWOB-22|SZPI-22|GROD-22|POLN-22|SZYL-22|BALT-22
76,A,SODW-22|PKOL-22|OMII-22|OM I-22|WRTV-22|OJLY-22|OSCH-22|SUSZ-22|WLOA-22|PIAT-22|TROJ-22|SWLE-22|KORA-22|SLKA-25|SLKA-24|OZIM-22|OPRZ-22|OPL-23|WILC-22|WIGR-22|GABA-22|GRLA-21|MAGA-24|MAGA-23|GROL-22|PLBE-23|AWF-23|BIEL-21|DRDE-21|HEWI-21|DENZ-21|DOWI-21|LOZO-21|AZAL-21|OSDE-21
76,A,OSDE-22|SAMO-22|AZAL-22|LOZO-22|DOWI-22|PINZ-21|DENZ-22|HEWI-22|DRDE-22|BIEL-22|AWF-24|MORO-21|MOST-21|WIEL-21|MAGA-21|GABA-21|WIGR-21|WILC-21|WOJT-21|OPL-22|OPRZ-21|OZIM-21|SLKA-23|KORA-21|SWLE-21|TROJ-21|PIAT-21|WLOA-21|SUSZ-21|OSCH-21|OJLY-21|WRTV-21|OM I-21|OMII-21|PKOL-23|PKOL-21|SODW-21
75,A,GORC-22|RAKO-21|RAKO-23|LESZ-22|SMIE-22|KOZM-22|BUCZ-22|OKUL-22|SWIE-22|KORF-22|BEDZ-22|CIES-22|DEEC-21
75,A,DEEC-22|CIES-21|BEDZ-21|KORF-21|SWIE-21|OKUL-21|BUCZ-21|KOZM-21|SMIE-21|LESZ-21|RAKO-24|GORC-21
74,A,SODW-22|SZYM-21|OPIE-21|OSBA-22|OSBI-22|STRU-22|STOI-24|SARM-22|UMUL-22|PSAM-22|POLA-23|ROSO-22|OPL-23|WILC-22|WIGR-22|GABA-22|GRLA-21|MAGA-24|GROL-22|PLBE-23|AWF-21|SERA-21|RRAT-21|OPIA-21|ORZE-21|OBOH-21|OAK-21|SZII-21|OBII-21|OOB-21
74,A,OOB-22|OBII-22|SZII-22|OAK-22|OBOH-22|ORZE-22|OPIA-22|RRAT-24|AWF-24|MORO-21|MOST-21|WIEL-21|MAGA-21|GABA-21|WIGR-21|WILC-21|WOJT-21|OPL-21|ROSO-24|POLA-21|PSAM-21|UMUL-25|UMUL-21|SARM-21|STOI-23|STRU-21|OSBI-21|OSBA-21|OPIE-22|SZYM-22|SOB-21|SODW-21
73,A,SRDW-22|ROSR-23|ZAWA-21|KORO-21|STUD-21|RWSC-21|GLOW-23|URWI-21|GNIE-21|CMEN-21|GNNZ-21|BOBA-21|BOGU-21|JANZ-21|PRZA-21|JANI-21|ASNZ-21|JAOG-21
73,A,JAOG-22|ASNZ-22|JANI-22|PRZA-22|JANZ-22|BOBA-22|GNNZ-22|CMEN-22|GNIE-22|URWI-22|GLOW-22|RWSC-22|STUD-22|KORO-22|ZAWA-22|ROSR-24|SRDW-21
72,A,PIAT-24|TROJ-22|OPW-21|ALSO-23|OSZW-21|POLA-23|ROSO-23|NASE-23|WIII-22|CHEM-22|BALA-21|GD I-21|GDNZ-23|GDII-21|GDKA-21|KAOS-21|KOPL-21|LESN-21
72,A,LESN-22|KOPL-22|PIWA-22|KAOS-22|GDKA-22|GDII-22|GDNZ-24|GD I-22|BALA-22|CHEM-21|WIII-21|NASE-24|ROSO-24|POLA-22|OSZW-22|ALSO-21|TROJ-21|PIAT-25
71,A,OSDE-22|SAMO-22|AZAL-22|LOZO-22|DOWI-22|PINZ-22|WSPO-24|ROLN-26|ROLN-24|PAMI-22|ROBO-22|ZNTK-22|BERG-22|NIED-22|PKS-21|SKLA-21|ZAME-21|URWO-21|POLO-21|ARPO-21|SLKA-21|WYLO-21|OSZW-21|POLA-23|ROSO-21|OKOS-21|OWW-21
71,A,OWW-22|OKOS-22|ROSO-24|POLA-22|OSZW-22|ALSO-22|WYLO-22|KSMI-21|SLKA-22|URBA-21|PRNZ-22|POLO-22|LIBE-22|ZAME-22|SKLA-22|NIEZ-22|NIED-21|BERG-21|ZNTK-21|ROBO-21|PAMI-21|ROLN-23|ROLN-25|WSPO-23|DOWI-21|LOZO-21|AZAL-21|OSDE-21
70,A,SRDW-22|ROSR-23|ZAWA-21|KORO-21|STUD-21|RWSC-21|GLOW-21|BALA-21|GD I-21|GDNZ-23|GDII-21|GDKA-21|KAOS-21|KOKR-21|KOPO-21|KONZ-21|KOZI-21
70,A,KOZI-22|ITM-22|KONZ-22|KOPO-22|KOKR-22|KAOS-22|GDKA-22|GDII-22|GDNZ-24|GD I-22|BALA-23|GLOW-22|RWSC-22|STUD-22|KORO-22|ZAWA-22|ROSR-24|SRDW-21
79,A,KACZ-22|MRAG-22|OSKO-22|TREB-22|SCIE-21|KORD-22|PALA-22|ARCI-22|GLHE-22|DMOW-22|DRUZ-22|TARC-22|GORE-22|JESI-22|OPOL-22|DEEC-21
79,A,DEEC-22|OPOL-21|JESI-21|GORE-21|TARC-21|DRUZ-21|DMOW-21|GLHE-21|ARCI-21|PALA-21|KORD-23|SCIE-23|TREB-21|OSKO-21|MRAG-21|KACZ-21
78,A,SZSZ-22|SS I-22|LEGO-24|LEGO-22|HULE-22|STRO-22|OBOR-22|PIAT-22|TROJ-22|SWLE-22|KORA-22|OSSL-22|NADW-22|KLIN-22|WIKA-22|RKAP-21
78,A,RKAP-22|MT-21|WIKA-21|KLIN-21|NADW-21|SOCH-21|OSSL-21|KORA-21|SWLE-21|TROJ-21|PIAT-23|OBOR-21|STRO-21|HULE-21|LEGO-21|LEGO-23|SS I-21|SZSZ-21
